Sonde 763;;;
#;Date;Heure, GMT+02:00;Temp
490;07/08/2012;11:28:11;13,642
491;07/08/2012;13:28:11;14,984
492;07/08/2012;15:28:11;15,342
493;07/08/2012;17:28:11;15,939
494;07/08/2012;19:28:11;15,843
495;07/08/2012;21:28:11;15,294
496;07/08/2012;23:28:11;14,673
497;08/08/2012;01:28:11;14,002
498;08/08/2012;03:28:11;13,497
499;08/08/2012;05:28:11;13,064
500;08/08/2012;07:28:11;12,703
501;08/08/2012;09:28:11;12,799
502;08/08/2012;11:28:11;13,834
503;08/08/2012;13:28:11;15,223
504;08/08/2012;15:28:11;16,439
505;08/08/2012;17:28:11;17,249
506;08/08/2012;19:28:11;17,13
507;08/08/2012;21:28:11;16,463
508;08/08/2012;23:28:11;15,557
509;09/08/2012;01:28:11;14,84
510;09/08/2012;03:28:11;14,242
511;09/08/2012;05:28:11;13,786
512;09/08/2012;07:28:11;13,546
513;09/08/2012;09:28:11;13,642
514;09/08/2012;11:28:11;14,792
515;09/08/2012;13:28:11;16,439
516;09/08/2012;15:28:11;17,891
517;09/08/2012;17:28:11;18,414
518;09/08/2012;19:28:11;18,2
519;09/08/2012;21:28:11;17,391
520;09/08/2012;23:28:11;16,344
521;10/08/2012;01:28:11;15,461
522;10/08/2012;03:28:11;14,792
523;10/08/2012;05:28:11;14,385
524;10/08/2012;07:28:11;14,194
525;10/08/2012;09:28:11;14,17
526;10/08/2012;11:28:11;15,103
527;10/08/2012;13:28:11;16,534
528;10/08/2012;15:28:11;17,819
529;10/08/2012;17:28:11;18,295
530;10/08/2012;19:28:11;18,033
531;10/08/2012;21:28:11;17,177
532;10/08/2012;23:28:11;16,082
533;11/08/2012;01:28:11;15,223
534;11/08/2012;03:28:11;14,577
535;11/08/2012;05:28:11;14,002
536;11/08/2012;07:28:11;13,618
537;11/08/2012;09:28:11;13,618
538;11/08/2012;11:28:11;14,577
539;11/08/2012;13:28:11;16,201
540;11/08/2012;15:28:11;17,653
541;11/08/2012;17:28:11;17,915
542;11/08/2012;19:28:11;17,796
543;11/08/2012;21:28:11;17,153
544;11/08/2012;23:28:11;16,249
545;12/08/2012;01:28:11;15,485
546;12/08/2012;03:28:11;14,936
547;12/08/2012;05:28:11;14,768
548;12/08/2012;07:28:11;14,745
549;12/08/2012;09:28:11;14,768
550;12/08/2012;11:28:11;15,151
551;12/08/2012;13:28:11;15,939
552;12/08/2012;15:28:11;16,773
553;12/08/2012;17:28:11;17,201
554;12/08/2012;19:28:11;17,201
555;12/08/2012;21:28:11;16,701
556;12/08/2012;23:28:11;16,129
557;13/08/2012;01:28:11;15,652
558;13/08/2012;03:28:11;15,151
559;13/08/2012;05:28:11;14,888
560;13/08/2012;07:28:11;14,792
561;13/08/2012;09:28:11;14,84
562;13/08/2012;11:28:11;15,103
563;13/08/2012;13:28:11;15,414
564;13/08/2012;15:28:11;16,034
565;13/08/2012;17:28:11;16,654
566;13/08/2012;19:28:11;16,582
567;13/08/2012;21:28:11;16,225
568;13/08/2012;23:28:11;15,843
569;14/08/2012;01:28:11;15,557
570;14/08/2012;03:28:11;15,294
571;14/08/2012;05:28:11;15,055
572;14/08/2012;07:28:11;14,888
573;14/08/2012;09:28:11;14,84
574;14/08/2012;11:28:11;15,055
575;14/08/2012;13:28:11;15,915
576;14/08/2012;15:28:11;16,701
577;14/08/2012;17:28:11;17,153
578;14/08/2012;19:28:11;17,13
579;14/08/2012;21:28:11;16,773
580;14/08/2012;23:28:11;16,201
581;15/08/2012;01:28:11;15,843
582;15/08/2012;03:28:11;15,533
583;15/08/2012;05:28:11;15,366
584;15/08/2012;07:28:11;15,342
585;15/08/2012;09:28:11;15,318
586;15/08/2012;11:28:11;15,676
587;15/08/2012;13:28:11;16,439
588;15/08/2012;15:28:11;16,344
589;15/08/2012;17:28:11;16,63
590;15/08/2012;19:28:11;16,558
591;15/08/2012;21:28:11;16,034
592;15/08/2012;23:28:11;15,438
593;16/08/2012;01:28:11;15,008
594;16/08/2012;03:28:11;14,697
595;16/08/2012;05:28:11;14,457
596;16/08/2012;07:28:11;14,29
597;16/08/2012;09:28:11;14,266
598;16/08/2012;11:28:11;14,745
599;16/08/2012;13:28:11;15,915
600;16/08/2012;15:28:11;16,82
601;16/08/2012;17:28:11;16,987
602;16/08/2012;19:28:11;16,868
603;16/08/2012;21:28:11;16,487
604;16/08/2012;23:28:11;16,058
605;17/08/2012;01:28:11;15,724
606;17/08/2012;03:28:11;15,509
607;17/08/2012;05:28:11;15,199
608;17/08/2012;07:28:11;14,912
609;17/08/2012;09:28:11;14,768
610;17/08/2012;11:28:11;15,342
611;17/08/2012;13:28:11;16,773
612;17/08/2012;15:28:11;18,105
613;17/08/2012;17:28:11;18,794
614;17/08/2012;19:28:11;18,771
615;17/08/2012;21:28:11;18,176
616;17/08/2012;23:28:11;17,368
617;18/08/2012;01:28:11;16,749
618;18/08/2012;03:28:11;16,201
619;18/08/2012;05:28:11;15,724
620;18/08/2012;07:28:11;15,223
621;18/08/2012;09:28:11;15,008
622;18/08/2012;11:28:11;15,557
623;18/08/2012;13:28:11;16,796
624;18/08/2012;15:28:11;18,129
625;18/08/2012;17:28:11;18,913
626;18/08/2012;19:28:11;19,008
627;18/08/2012;21:28:11;18,461
628;18/08/2012;23:28:11;17,605
629;19/08/2012;01:28:11;16,892
630;19/08/2012;03:28:11;16,225
631;19/08/2012;05:28:11;15,772
632;19/08/2012;07:28:11;15,485
633;19/08/2012;09:28:11;15,414
634;19/08/2012;11:28:11;15,7
635;19/08/2012;13:28:11;16,415
636;19/08/2012;15:28:11;16,987
637;19/08/2012;17:28:11;17,677
638;19/08/2012;19:28:11;18,057
639;19/08/2012;21:28:11;17,629
640;19/08/2012;23:28:11;16,892
641;20/08/2012;01:28:11;16,201
642;20/08/2012;03:28:11;15,605
643;20/08/2012;05:28:11;15,175
644;20/08/2012;07:28:11;14,912
645;20/08/2012;09:28:11;14,84
646;20/08/2012;11:28:11;15,103
647;20/08/2012;13:28:11;15,819
648;20/08/2012;15:28:11;16,82
649;20/08/2012;17:28:11;17,677
650;20/08/2012;19:28:11;17,796
651;20/08/2012;21:28:11;17,391
652;20/08/2012;23:28:11;16,773
653;21/08/2012;01:28:11;16,272
654;21/08/2012;03:28:11;15,891
655;21/08/2012;05:28:11;15,629
656;21/08/2012;07:28:11;15,39
657;21/08/2012;09:28:11;15,199
658;21/08/2012;11:28:11;15,676
659;21/08/2012;13:28:11;16,534
660;21/08/2012;15:28:11;17,344
661;21/08/2012;17:28:11;18,057
662;21/08/2012;19:28:11;18,105
663;21/08/2012;21:28:11;17,439
664;21/08/2012;23:28:11;16,534
665;22/08/2012;01:28:11;15,7
666;22/08/2012;03:28:11;15,27
667;22/08/2012;05:28:11;15,079
668;22/08/2012;07:28:11;14,912
669;22/08/2012;09:28:11;14,697
670;22/08/2012;11:28:11;14,888
671;22/08/2012;13:28:11;15,676
672;22/08/2012;15:28:11;16,558
673;22/08/2012;17:28:11;17,177
674;22/08/2012;19:28:11;17,034
675;22/08/2012;21:28:11;16,534
676;22/08/2012;23:28:11;15,676
677;23/08/2012;01:28:11;14,888
678;23/08/2012;03:28:11;14,194
679;23/08/2012;05:28:11;13,642
680;23/08/2012;07:28:11;13,209
681;23/08/2012;09:28:11;12,968
682;23/08/2012;11:28:11;13,522
683;23/08/2012;13:28:11;14,768
684;23/08/2012;15:28:11;16,058
685;23/08/2012;17:28:11;16,582
686;23/08/2012;19:28:11;16,415
687;23/08/2012;21:28:11;16,01
688;23/08/2012;23:28:11;15,485
689;24/08/2012;01:28:11;15,055
690;24/08/2012;03:28:11;14,697
691;24/08/2012;05:28:11;14,433
692;24/08/2012;07:28:11;14,194
693;24/08/2012;09:28:11;14,05
694;24/08/2012;11:28:11;14,337
