Identifiant national BSS|Ancien code national BSS|Code côte chronique|Côte chronique définie pour le point d'eau|Date de la mesure|Profondeur relative/repère de mesure|Côte NGF|Code continuité|Continuité|Code mode obtention|Mode obtention|Code qualification|Qualification de la mesure|Code statut de la mesure|Statut de la mesure|Code nature de la mesure|Nature de la mesure|Profondeur début site de mesure|Profondeur fin site de mesure|X_WGS84|Y_WGS84|Producteur de données|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|24/12/2000 00:00:00|2.67|202.33|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|25/12/2000 00:00:00|2.71|202.29|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|26/12/2000 00:00:00|2.78|202.22|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|27/12/2000 00:00:00|2.84|202.16|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|28/12/2000 00:00:00|2.95|202.05|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|29/12/2000 00:00:00|3.02|201.98|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|30/12/2000 00:00:00|3.10|201.90|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|31/12/2000 00:00:00|3.22|201.78|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|01/01/2001 00:00:00|3.24|201.76|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|02/01/2001 00:00:00|3.17|201.83|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|03/01/2001 00:00:00|3.10|201.90|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|04/01/2001 00:00:00|2.83|202.17|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|05/01/2001 00:00:00|2.12|202.88|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|06/01/2001 00:00:00|1.71|203.29|2|Point courant|1|Valeur mesurée|3|Incertaine|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|07/01/2001 00:00:00|1.71|203.29|2|Point courant|1|Valeur mesurée|3|Incertaine|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|08/01/2001 00:00:00|1.71|203.29|2|Point courant|1|Valeur mesurée|3|Incertaine|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|09/01/2001 00:00:00|1.71|203.29|2|Point courant|1|Valeur mesurée|3|Incertaine|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|10/01/2001 00:00:00|1.71|203.29|2|Point courant|1|Valeur mesurée|3|Incertaine|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|11/01/2001 00:00:00|1.80|203.20|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|12/01/2001 00:00:00|1.89|203.11|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|13/01/2001 00:00:00|1.99|203.01|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|14/01/2001 00:00:00|2.08|202.92|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|15/01/2001 00:00:00|2.14|202.86|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|16/01/2001 00:00:00|2.23|202.77|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|17/01/2001 00:00:00|2.33|202.67|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|18/01/2001 00:00:00|2.43|202.57|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|19/01/2001 00:00:00|2.55|202.45|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|20/01/2001 00:00:00|2.67|202.33|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|21/01/2001 00:00:00|2.77|202.23|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|22/01/2001 00:00:00|2.80|202.20|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|23/01/2001 00:00:00|2.83|202.17|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|24/01/2001 00:00:00|2.65|202.35|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|25/01/2001 00:00:00|1.98|203.02|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|26/01/2001 00:00:00|1.85|203.15|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|27/01/2001 00:00:00|1.83|203.17|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|28/01/2001 00:00:00|1.91|203.09|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|29/01/2001 00:00:00|2.03|202.97|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|30/01/2001 00:00:00|2.14|202.86|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|31/01/2001 00:00:00|2.22|202.78|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|01/02/2001 00:00:00|2.35|202.65|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|02/02/2001 00:00:00|2.45|202.55|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|03/02/2001 00:00:00|2.54|202.46|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|04/02/2001 00:00:00|2.61|202.39|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|05/02/2001 00:00:00|2.67|202.33|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|06/02/2001 00:00:00|2.76|202.24|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|07/02/2001 00:00:00|2.75|202.25|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|08/02/2001 00:00:00|2.63|202.37|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|09/02/2001 00:00:00|2.48|202.52|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|10/02/2001 00:00:00|2.35|202.65|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|11/02/2001 00:00:00|2.28|202.72|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|12/02/2001 00:00:00|2.27|202.73|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|13/02/2001 00:00:00|2.33|202.67|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|14/02/2001 00:00:00|2.42|202.58|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|15/02/2001 00:00:00|2.51|202.49|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|16/02/2001 00:00:00|2.62|202.38|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|17/02/2001 00:00:00|2.75|202.25|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|18/02/2001 00:00:00|2.85|202.15|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|19/02/2001 00:00:00|2.95|202.05|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|20/02/2001 00:00:00|3.04|201.96|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|21/02/2001 00:00:00|3.11|201.89|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|22/02/2001 00:00:00|3.17|201.83|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|23/02/2001 00:00:00|3.22|201.78|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|24/02/2001 00:00:00|3.28|201.72|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|25/02/2001 00:00:00|3.37|201.63|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|26/02/2001 00:00:00|3.43|201.57|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|27/02/2001 00:00:00|3.44|201.56|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|28/02/2001 00:00:00|3.49|201.51|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|01/03/2001 00:00:00|3.56|201.44|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|02/03/2001 00:00:00|3.63|201.37|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|03/03/2001 00:00:00|3.66|201.34|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|04/03/2001 00:00:00|3.71|201.29|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|05/03/2001 00:00:00|3.79|201.21|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|06/03/2001 00:00:00|3.86|201.14|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|07/03/2001 00:00:00|3.88|201.12|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|08/03/2001 00:00:00|3.92|201.08|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|09/03/2001 00:00:00|3.92|201.08|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|10/03/2001 00:00:00|3.94|201.06|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|11/03/2001 00:00:00|3.97|201.03|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|12/03/2001 00:00:00|3.98|201.02|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|13/03/2001 00:00:00|3.99|201.01|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|14/03/2001 00:00:00|3.98|201.02|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|15/03/2001 00:00:00|3.94|201.06|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|16/03/2001 00:00:00|3.87|201.13|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|17/03/2001 00:00:00|3.76|201.24|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|18/03/2001 00:00:00|3.62|201.38|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|19/03/2001 00:00:00|3.37|201.63|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|20/03/2001 00:00:00|3.06|201.94|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|21/03/2001 00:00:00|2.73|202.27|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|22/03/2001 00:00:00|2.32|202.68|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|23/03/2001 00:00:00|2.03|202.97|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|24/03/2001 00:00:00|1.88|203.12|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|25/03/2001 00:00:00|1.76|203.24|2|Point courant|1|Valeur mesurée|3|Incertaine|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|26/03/2001 00:00:00|1.76|203.24|2|Point courant|1|Valeur mesurée|3|Incertaine|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|27/03/2001 00:00:00|1.76|203.24|2|Point courant|1|Valeur mesurée|3|Incertaine|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|28/03/2001 00:00:00|1.76|203.24|2|Point courant|1|Valeur mesurée|3|Incertaine|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|29/03/2001 00:00:00|1.76|203.24|2|Point courant|1|Valeur mesurée|3|Incertaine|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|30/03/2001 00:00:00|1.82|203.18|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|31/03/2001 00:00:00|1.91|203.09|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|01/04/2001 00:00:00|2.02|202.98|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|02/04/2001 00:00:00|2.11|202.89|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|03/04/2001 00:00:00|2.21|202.79|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|04/04/2001 00:00:00|2.31|202.69|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|05/04/2001 00:00:00|2.43|202.57|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|06/04/2001 00:00:00|2.51|202.49|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|07/04/2001 00:00:00|2.57|202.43|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|08/04/2001 00:00:00|2.66|202.34|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|09/04/2001 00:00:00|2.76|202.24|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|10/04/2001 00:00:00|2.81|202.19|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
BSS000MPTZ|01756X0008/S1|2|Profondeur relative|11/04/2001 00:00:00|2.85|202.15|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|0|Inconnue|||-0.54408412753185|48.8200433052696|Conseil Départemental de l'Orne (61)|
